CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
718504233,2,43,F,4,3,1,Less than $40K,1,30,2,2,3,2082,1794,288,3423,48,0.862
709108533,1,49,M,4,2,1,$80K - $120K,1,29,2,2,3,9959,2216,7743,15139,90,0.223
713236458,1,55,M,4,4,2,$60K - $80K,1,48,2,2,3,18980,2517,16463,8295,113,0.133
714352533,1,47,F,3,2,1,$40K - $60K,3,29,1,2,2,15472,865,14607,14132,103,0.056
717353433,1,50,F,2,4,2,Unknown,1,42,1,3,3,21498,1542,19956,13015,104,0.072
813804783,2,41,F,1,1,2,$40K - $60K,1,36,4,3,3,2667,0,2667,4399,54,0
771062733,1,44,F,2,2,2,Less than $40K,1,31,1,2,1,4291,1285,3006,15511,101,0.299
715649358,2,39,M,2,5,1,$60K - $80K,1,26,1,2,2,3879,0,3879,7786,81,0
713552958,1,43,M,5,2,3,$60K - $80K,1,28,1,3,1,12773,1637,11136,14833,114,0.128
715209333,1,32,M,0,1,2,$60K - $80K,1,36,1,1,1,6224,1965,4259,13630,124,0.316
769935783,1,40,M,3,4,2,$60K - $80K,1,34,2,2,1,9594,2517,7077,14213,100,0.262
815613033,1,49,M,2,4,1,Less than $40K,3,44,2,2,3,12518,1722,10796,14276,96,0.138
718732833,2,56,F,1,5,2,Less than $40K,1,48,4,2,2,2783,1763,1020,3967,42,0.633
816328308,1,60,F,0,2,1,Less than $40K,1,55,2,1,3,3773,0,3773,14264,118,0
711814608,1,41,F,5,1,1,$40K - $60K,3,36,2,1,1,19281,1805,17476,15423,110,0.094
803216433,2,43,F,5,2,1,Less than $40K,3,33,6,3,2,14806,2517,12289,4804,57,0.17
710694033,1,32,M,0,2,0,$40K - $60K,1,36,2,1,1,7473,1253,6220,13400,104,0.168
709257708,1,47,F,2,1,2,Less than $40K,1,41,1,1,2,3108,1978,1130,14965,127,0.636
720174033,1,46,M,3,2,0,$80K - $120K,1,33,1,3,1,34516,975,33541,12871,104,0.028
820666083,2,41,M,2,2,2,$120K +,1,37,5,3,4,27742,2517,25225,8646,85,0.091
712044558,2,51,F,1,3,2,Less than $40K,3,41,6,2,3,14563,1309,13254,6408,70,0.09
713131158,2,58,M,2,3,2,$80K - $120K,1,46,1,3,1,10286,0,10286,8199,59,0
803335008,1,48,F,2,2,0,Unknown,1,43,2,3,3,7791,1472,6319,13945,107,0.189
795869583,1,53,F,3,3,1,Less than $40K,1,47,1,3,2,3733,1620,2113,15200,118,0.434
789535233,1,52,M,1,2,2,$80K - $120K,3,44,2,1,2,34516,1618,32898,11603,109,0.047
716441058,1,45,F,4,1,2,Less than $40K,3,36,2,5,2,14416,0,14416,13820,99,0
718113633,2,41,M,3,3,1,$120K +,1,36,1,2,3,34516,0,34516,5603,56,0
708908883,1,37,F,2,2,0,Less than $40K,3,32,1,3,2,12033,1025,11008,12603,106,0.085
712152408,1,44,M,4,1,2,$60K - $80K,2,29,1,2,1,34516,1930,32586,12478,97,0.056
708229308,2,49,F,2,4,1,Less than $40K,1,41,5,2,2,3243,0,3243,6059,71,0
715351983,1,32,F,2,4,1,Less than $40K,1,20,1,3,2,9761,1470,8291,14334,97,0.151
798451908,1,36,F,2,2,1,Less than $40K,1,30,1,3,2,5723,0,5723,12403,120,0
794962983,1,47,F,3,2,0,Less than $40K,1,41,1,1,3,9947,2496,7451,14576,110,0.251
721000833,1,49,M,0,3,1,$60K - $80K,1,38,1,3,2,3599,0,3599,13324,110,0
720086358,1,58,M,2,7,1,$120K +,1,48,2,3,1,12648,1604,11044,14465,125,0.127
710064033,2,45,M,3,3,1,$40K - $60K,1,28,2,2,5,4572,0,4572,3555,42,0
780588258,1,53,F,5,4,1,Less than $40K,1,42,1,2,2,4021,1745,2276,14567,120,0.434
710833908,1,45,M,5,1,1,$80K - $120K,1,25,1,3,3,25601,1384,24217,12896,100,0.054
714449283,1,44,M,4,3,3,$80K - $120K,1,36,1,3,1,25428,1528,23900,13360,97,0.06
772339383,1,54,M,3,6,2,$40K - $60K,1,44,2,5,3,4216,1290,2926,13787,121,0.306
721382208,1,38,F,2,1,1,$40K - $60K,1,27,2,1,2,3140,2517,623,13677,122,0.802
779349783,1,46,M,3,7,1,$60K - $80K,1,31,2,2,2,21161,1198,19963,13119,104,0.057
789450408,1,41,F,2,3,1,Unknown,1,32,2,5,3,5877,1713,4164,15106,91,0.291
709210833,1,48,F,2,7,1,$40K - $60K,1,36,1,2,2,9074,1648,7426,14084,110,0.182
821752908,1,53,M,2,1,2,$60K - $80K,1,49,2,3,2,4142,2252,1890,15078,117,0.544
789878283,1,39,M,3,2,1,$40K - $60K,1,29,2,2,2,3152,1174,1978,13670,117,0.372
709319658,2,48,F,4,2,2,Less than $40K,4,37,5,3,4,15987,0,15987,7681,71,0
719222133,1,41,M,3,2,2,$40K - $60K,1,36,2,3,2,8919,1723,7196,13719,96,0.193
715551783,1,54,F,2,3,1,Unknown,1,42,1,1,3,24927,1273,23654,14603,113,0.051
712718958,1,49,M,2,1,0,$40K - $60K,1,36,2,1,1,3308,2150,1158,15019,101,0.65
709764483,2,61,M,1,2,3,$60K - $80K,1,53,1,1,2,6157,581,5576,4041,65,0.094
783361533,1,41,M,3,4,1,$60K - $80K,3,35,2,3,2,33889,1203,32686,14954,112,0.035
717942033,1,52,M,2,3,3,$120K +,1,42,1,1,3,33552,1252,32300,14490,98,0.037
817908783,1,44,M,3,4,2,$120K +,3,39,2,3,1,34516,2123,32393,14242,107,0.062
713708358,1,33,F,3,4,2,$40K - $60K,3,36,2,3,3,19594,971,18623,12429,111,0.05
713705358,1,37,M,2,2,2,$60K - $80K,1,28,2,6,1,7349,994,6355,13970,109,0.135
789551883,1,52,F,3,2,2,$40K - $60K,1,45,1,1,2,14803,985,13818,14426,87,0.067
812247033,2,51,F,3,3,1,Less than $40K,1,46,5,5,2,3536,0,3536,3281,39,0
717580458,2,43,M,4,3,0,$80K - $120K,1,36,2,3,2,19333,0,19333,7847,63,0
780551733,1,54,F,1,1,1,Less than $40K,3,44,2,2,3,11605,1470,10135,12592,117,0.127
719722308,1,31,F,0,3,0,Less than $40K,1,22,2,1,3,3329,0,3329,13109,114,0
718328283,1,40,F,4,1,2,Less than $40K,1,36,2,1,3,3961,1531,2430,12631,100,0.387
826061508,1,49,F,4,3,3,Less than $40K,1,45,1,3,1,5975,2045,3930,13090,102,0.342
715610733,2,60,M,1,3,1,$40K - $60K,1,47,6,1,5,3735,1175,2560,8193,66,0.315
710161083,2,62,F,0,3,2,Less than $40K,1,36,6,3,3,5780,0,5780,6613,40,0
712464933,1,44,M,2,2,1,$80K - $120K,1,36,2,2,2,19141,1933,17208,15203,114,0.101
768181608,1,43,F,3,2,3,Less than $40K,1,37,2,3,3,3461,1767,1694,13179,122,0.511
713869083,1,56,M,2,1,1,$80K - $120K,1,43,2,2,1,29394,1002,28392,14901,92,0.034
711465333,1,35,M,4,1,2,$80K - $120K,1,26,2,1,1,24250,0,24250,12593,99,0
719924433,1,40,F,4,2,1,$40K - $60K,3,32,1,2,3,16191,0,16191,13452,107,0
719248158,1,52,M,2,1,0,$60K - $80K,1,42,1,3,2,7261,1443,5818,14533,108,0.199
719944458,1,29,M,0,1,2,$40K - $60K,1,36,2,3,1,4023,1437,2586,12510,96,0.357
715799808,2,52,M,0,1,2,$60K - $80K,1,39,4,3,2,3764,0,3764,6574,69,0
721264533,1,49,F,3,4,1,Less than $40K,1,36,1,1,3,3767,1106,2661,15578,126,0.294
711838008,2,37,M,3,2,1,$60K - $80K,1,28,2,3,2,6407,478,5929,9322,77,0.075
711826983,2,47,F,3,4,1,$40K - $60K,1,36,4,3,6,5822,0,5822,3240,38,0
719413383,1,32,M,1,3,2,$60K - $80K,3,36,2,3,1,33711,1437,32274,14880,134,0.043
712990458,1,44,F,3,2,1,Unknown,3,34,2,2,1,31699,1976,29723,13653,113,0.062
789594108,1,47,M,5,5,2,$80K - $120K,1,41,1,1,3,3429,1779,1650,14107,99,0.519
718764708,1,45,M,3,2,3,$120K +,1,36,1,4,3,8858,1359,7499,14223,103,0.153
820271208,1,46,M,2,2,0,$60K - $80K,1,41,2,2,3,7064,1234,5830,13791,103,0.175
708369633,2,34,F,3,2,1,Less than $40K,2,36,6,3,2,15487,1847,13640,7031,67,0.119
712055433,1,39,F,4,1,1,Less than $40K,1,36,2,2,1,3600,2072,1528,14137,116,0.576
721114458,1,46,M,4,5,2,$120K +,1,36,1,2,2,34516,585,33931,14319,96,0.017
714959358,2,50,M,3,1,1,$80K - $120K,3,36,5,3,3,34516,2292,32224,8045,71,0.066
708396033,1,45,F,2,3,1,Less than $40K,1,27,1,2,2,2490,1059,1431,12257,101,0.425
719593608,2,56,M,1,3,1,$80K - $120K,1,36,6,2,1,33870,0,33870,7661,61,0
715830558,2,50,M,2,3,3,$120K +,1,38,6,2,1,34516,397,34119,7454,81,0.012
716406483,1,30,M,0,4,2,$60K - $80K,1,20,1,3,3,23760,1349,22411,13124,103,0.057
714941358,2,53,F,4,2,1,Less than $40K,1,36,2,3,6,4005,0,4005,7022,75,0
716088783,2,60,M,0,5,1,$80K - $120K,1,50,1,4,2,29239,0,29239,8169,65,0
718458858,2,41,M,4,2,2,$80K - $120K,3,29,2,3,6,34516,0,34516,3526,53,0
715754133,1,42,F,3,2,2,Less than $40K,1,32,2,2,3,3391,1359,2032,13212,107,0.401
715630983,2,31,F,0,2,2,Less than $40K,1,21,4,2,3,4598,0,4598,6317,77,0
712768983,2,51,M,4,2,2,$80K - $120K,3,42,6,4,2,34516,230,34286,8629,65,0.007
716881683,2,45,M,5,3,1,$80K - $120K,1,34,2,3,3,3435,2517,918,5567,51,0.733
711108408,1,55,M,2,3,2,$60K - $80K,1,36,2,1,1,17540,1337,16203,14244,96,0.076
717565233,1,51,M,3,7,2,$80K - $120K,1,38,2,3,2,31346,1318,30028,13303,92,0.042
789539058,1,28,M,0,3,2,Less than $40K,1,20,1,1,3,4342,893,3449,17064,116,0.206
768643158,1,44,F,5,2,0,Less than $40K,1,38,2,1,3,3842,2459,1383,13598,119,0.64
721530633,1,51,F,2,2,2,$40K - $60K,1,36,1,1,1,3785,1329,2456,15209,104,0.351
721188033,1,48,M,5,5,1,Less than $40K,1,39,2,3,1,6797,2239,4558,16171,112,0.329
810261633,1,44,M,4,2,2,$60K - $80K,1,39,2,2,3,9682,1727,7955,14991,95,0.178
717529233,2,40,F,3,2,2,Less than $40K,1,30,4,3,2,3319,0,3319,4840,44,0
719365233,1,34,M,4,4,2,Less than $40K,1,23,1,3,2,7664,1785,5879,15077,126,0.233
720943308,1,47,M,3,2,2,$60K - $80K,3,36,1,1,2,30498,1990,28508,16202,120,0.065
714425283,1,50,F,2,1,1,Unknown,1,40,2,3,2,19962,0,19962,14703,119,0
711794358,2,61,M,0,5,2,$80K - $120K,1,50,2,4,3,21398,0,21398,3119,53,0
719683158,2,56,F,2,4,1,Less than $40K,1,48,2,4,2,4746,0,4746,7154,66,0
709406733,1,46,M,3,2,0,$80K - $120K,1,36,2,2,1,20434,1504,18930,13280,106,0.074
708572658,1,49,M,5,2,1,$60K - $80K,3,38,1,1,2,29531,2088,27443,15039,120,0.071
714001008,1,56,M,1,3,0,$120K +,1,36,1,1,2,3730,0,3730,13997,102,0
712833633,1,41,M,2,6,1,$40K - $60K,1,36,2,1,3,10688,653,10035,13866,98,0.061
716260833,2,56,F,5,4,2,Less than $40K,1,36,6,3,5,4668,2517,2151,8331,63,0.539
708863733,1,35,M,3,4,2,$40K - $60K,2,19,1,1,3,22725,808,21917,13847,120,0.036
717076458,1,40,M,3,4,2,$40K - $60K,1,36,1,3,1,8155,1178,6977,14955,102,0.144
712412958,1,41,F,3,7,1,$40K - $60K,3,33,1,1,2,18266,822,17444,14615,124,0.045
720535008,1,46,M,4,3,2,$80K - $120K,1,36,1,2,3,10492,1094,9398,13764,104,0.104
711578658,1,56,F,2,1,1,$40K - $60K,1,49,1,3,3,6380,2517,3863,13945,97,0.395
709373883,1,37,F,5,4,1,$40K - $60K,3,36,1,1,2,19055,2517,16538,15091,124,0.132
780730008,1,51,M,2,5,2,$120K +,1,36,2,2,2,3477,752,2725,13627,120,0.216
824816358,1,36,F,1,3,2,Less than $40K,1,32,2,3,2,3277,0,3277,14252,127,0
716106108,1,49,M,4,6,1,$120K +,3,41,2,3,2,34516,0,34516,13376,129,0
709807383,1,35,F,2,4,1,Less than $40K,1,22,1,1,1,3616,1155,2461,15391,94,0.319
716430933,1,46,F,4,4,2,Less than $40K,1,36,2,1,2,3973,0,3973,13740,131,0
789866133,1,45,F,3,2,3,$40K - $60K,1,35,2,3,2,4318,2359,1959,12867,118,0.546
718634058,1,48,F,2,1,3,Unknown,1,31,2,2,1,7660,764,6896,14844,100,0.1
715129983,1,46,F,3,2,0,Unknown,1,36,1,3,2,3515,0,3515,15079,116,0
717177783,1,36,F,0,4,1,Less than $40K,3,19,1,2,3,13313,0,13313,15549,121,0
719694408,2,30,F,1,5,2,Less than $40K,1,36,4,3,6,4541,0,4541,7996,80,0
806992533,1,49,F,1,2,1,Less than $40K,1,44,2,1,1,8284,797,7487,13092,102,0.096
718045008,2,31,M,0,6,1,Less than $40K,1,21,1,2,2,3768,0,3768,6639,71,0
711010683,1,35,M,3,1,1,$40K - $60K,1,27,1,2,3,14382,1950,12432,12941,131,0.136
714759708,1,54,F,1,1,2,Unknown,1,36,2,2,3,10798,1378,9420,13681,105,0.128
718801158,1,49,M,3,2,2,$40K - $60K,2,36,2,2,2,23981,1408,22573,14455,96,0.059
712256358,1,40,M,3,2,1,$60K - $80K,1,23,1,3,1,22729,1581,21148,13672,110,0.07
779803008,1,41,F,2,1,2,Unknown,1,30,2,2,1,27670,0,27670,13854,124,0
710968008,1,37,F,4,3,1,Less than $40K,1,26,2,1,2,3423,647,2776,14308,124,0.189
771584658,1,46,F,4,4,2,Unknown,3,34,1,2,3,33874,1473,32401,13753,98,0.043
718102758,1,61,F,0,1,1,Less than $40K,1,36,2,1,3,3175,1116,2059,14071,101,0.351
811076883,2,45,M,3,2,1,$40K - $60K,1,40,1,4,3,7979,0,7979,5056,63,0
770970558,1,41,M,2,4,2,$80K - $120K,1,28,1,2,3,13679,2267,11412,15180,103,0.166
758863383,1,47,F,2,3,3,Less than $40K,3,36,1,3,2,14767,948,13819,13090,104,0.064
716863458,2,44,M,2,3,2,$80K - $120K,3,36,2,3,3,34516,569,33947,8570,68,0.016
766821033,2,61,M,0,4,2,$120K +,1,46,6,3,3,4650,1162,3488,7976,74,0.25
814590483,1,45,F,2,2,1,$40K - $60K,1,40,1,3,3,3592,865,2727,12777,95,0.241
773283108,1,31,M,0,1,1,$60K - $80K,3,24,1,1,3,32535,1722,30813,15738,116,0.053
721006458,1,42,M,2,4,2,$120K +,1,35,2,1,3,3214,1471,1743,14557,114,0.458
714615258,2,32,M,1,1,2,$40K - $60K,1,36,6,3,2,4819,2134,2685,9330,64,0.443
788687133,1,42,M,2,2,1,$80K - $120K,1,31,2,3,1,16433,0,16433,13678,125,0
820108008,1,49,M,4,4,1,$80K - $120K,1,44,2,3,3,12174,1361,10813,14743,121,0.112
717781608,1,52,F,3,2,1,Less than $40K,1,40,2,2,1,9230,1518,7712,14082,99,0.164
720136458,1,39,M,3,6,1,$60K - $80K,1,36,2,2,3,6867,776,6091,14119,97,0.113
716247708,1,51,M,4,5,2,$120K +,2,33,2,2,2,34516,1848,32668,14149,103,0.054
714968208,1,52,M,2,1,1,$80K - $120K,1,36,2,3,1,18046,0,18046,13758,104,0
719913783,1,40,M,3,2,2,$40K - $60K,1,27,2,2,3,7680,1589,6091,13617,105,0.207
720621408,1,38,F,2,3,1,Less than $40K,1,36,2,3,2,7825,0,7825,14326,100,0
721169883,1,41,M,5,5,1,$60K - $80K,1,31,1,3,2,5002,1945,3057,16161,109,0.389
719324658,1,27,M,0,5,3,$80K - $120K,3,19,1,1,3,34516,1131,33385,14716,112,0.033
714577233,1,50,F,3,2,1,$40K - $60K,1,41,2,3,1,4755,0,4755,15999,109,0
712367658,1,58,M,1,3,2,$80K - $120K,1,40,1,3,0,22104,1783,20321,13830,112,0.081
803655333,1,53,M,2,6,2,$60K - $80K,3,47,1,3,3,29038,2295,26743,12025,103,0.079
710455608,2,40,M,3,1,2,$80K - $120K,1,36,2,3,2,4620,0,4620,6644,61,0
711328458,1,58,M,1,1,1,$80K - $120K,1,50,1,1,3,34516,1341,33175,13988,127,0.039
708123033,1,41,F,3,2,2,Less than $40K,3,30,2,1,1,11463,0,11463,14511,105,0
713514633,2,59,M,2,2,2,$60K - $80K,1,50,2,4,2,6224,0,6224,8291,69,0
710745633,1,53,M,1,4,1,$120K +,1,36,2,3,3,19252,751,18501,14074,112,0.039
710374008,1,53,M,1,2,2,$80K - $120K,1,47,1,1,2,34516,1583,32933,12906,100,0.046
772166058,1,31,M,1,4,2,$40K - $60K,1,20,1,2,3,3232,1564,1668,13142,112,0.484
715017858,1,44,M,2,3,1,$120K +,4,36,2,1,3,34516,1421,33095,14465,114,0.041
717571683,2,47,F,4,3,1,$40K - $60K,2,34,2,3,3,23981,0,23981,4536,61,0
743420208,1,47,F,2,5,2,Less than $40K,1,40,2,2,2,4822,1882,2940,13816,121,0.39
716201883,1,46,M,2,2,3,$120K +,3,39,2,2,3,34516,1381,33135,14696,114,0.04
714593883,1,53,F,2,2,1,Less than $40K,3,45,1,2,1,12100,1350,10750,13138,115,0.112
711003483,1,40,M,3,4,0,$60K - $80K,1,24,2,3,3,20466,1138,19328,15121,97,0.056
819628158,1,42,M,3,2,2,$60K - $80K,1,37,2,3,1,17887,1821,16066,14544,116,0.102
712021233,2,33,M,3,2,1,$60K - $80K,1,15,5,1,3,23399,0,23399,9356,74,0
708573933,1,45,F,2,4,2,Less than $40K,3,36,2,2,3,13026,789,12237,14747,100,0.061
710758683,1,61,F,1,2,3,$40K - $60K,3,48,2,3,3,15698,2000,13698,12980,82,0.127
718288833,1,31,M,1,4,1,$40K - $60K,1,36,1,3,3,5590,875,4715,14643,127,0.157
708873183,1,47,M,2,6,2,$60K - $80K,1,39,1,3,2,17575,618,16957,15473,128,0.035
766224933,1,46,M,2,2,1,$80K - $120K,1,39,1,1,1,29528,1769,27759,14428,119,0.06
771626283,1,54,M,2,6,1,$60K - $80K,4,42,1,3,1,34516,1996,32520,15033,114,0.058
720372483,1,60,F,0,1,1,Less than $40K,1,36,1,1,3,4147,2262,1885,14624,111,0.545
712916958,2,55,F,2,2,1,Unknown,1,36,5,3,2,12494,0,12494,7026,69,0
716124408,2,32,M,2,2,2,$120K +,2,22,2,2,3,34516,1692,32824,7486,64,0.049
714128283,1,49,F,1,4,1,Less than $40K,3,40,2,3,2,13411,1736,11675,12493,113,0.129
708163758,1,41,M,3,4,1,$120K +,1,33,2,4,3,34516,638,33878,13085,139,0.018
716979183,1,45,M,2,5,1,$60K - $80K,1,34,1,1,2,17646,1396,16250,15527,106,0.079
716480358,1,45,M,3,3,2,$60K - $80K,1,36,2,2,1,11121,1296,9825,13814,81,0.117
800758233,2,30,M,0,5,2,$60K - $80K,1,24,6,2,2,4109,0,4109,8642,77,0
720413658,1,44,M,2,1,1,$120K +,1,31,2,1,3,6176,905,5271,15102,95,0.147
715832058,1,40,F,5,2,3,Less than $40K,1,36,2,2,3,4512,1172,3340,14414,98,0.26
716323683,1,31,M,0,2,1,$80K - $120K,1,36,2,3,3,32791,1607,31184,13177,106,0.049
819616383,1,40,F,3,3,0,Less than $40K,1,35,2,3,3,4772,2004,2768,14748,118,0.42
771069033,1,56,M,1,4,3,$60K - $80K,1,43,2,2,3,10602,1083,9519,14084,91,0.102
821241708,2,47,M,4,4,3,$80K - $120K,1,42,1,4,1,7953,0,7953,8670,74,0
716987358,2,29,M,0,6,0,$60K - $80K,1,15,2,1,3,8022,0,8022,5660,59,0
710300733,1,38,M,3,1,2,$120K +,1,27,2,4,1,34516,0,34516,13781,106,0
712497783,1,56,F,2,4,1,Less than $40K,1,48,1,2,3,9092,1363,7729,14779,94,0.15
709259958,2,53,F,1,2,2,Less than $40K,1,44,1,3,2,5541,2517,3024,9195,73,0.454
716296833,1,56,M,0,7,2,$80K - $120K,1,47,2,1,2,7204,0,7204,14042,113,0
715728108,1,27,F,0,2,3,Less than $40K,1,36,1,1,2,4548,1450,3098,14330,131,0.319
771507258,1,38,F,2,2,2,Less than $40K,1,26,1,2,1,3860,1175,2685,14474,118,0.304
713758758,1,48,M,2,1,1,Less than $40K,3,36,2,2,2,14581,2517,12064,17628,109,0.173
779809908,1,44,F,3,1,2,Less than $40K,1,34,2,2,2,3084,0,3084,12739,96,0
816310158,1,49,M,4,3,3,$60K - $80K,1,44,1,3,2,12375,2263,10112,14500,106,0.183
780349833,1,36,M,2,5,1,$40K - $60K,2,23,1,1,3,23981,0,23981,15236,120,0
818235408,1,30,M,0,5,1,$60K - $80K,1,25,2,3,1,19534,0,19534,15634,118,0
709213458,2,42,M,3,1,1,$80K - $120K,1,36,1,3,2,22993,0,22993,7867,75,0
719634408,1,51,M,2,4,2,$120K +,3,31,2,2,2,34516,585,33931,13534,104,0.017
709934808,1,59,M,1,4,2,$40K - $60K,3,51,2,2,1,15164,1071,14093,13062,103,0.071
712238958,1,45,M,4,2,1,Less than $40K,1,36,1,2,3,7231,1047,6184,15571,115,0.145
711813258,1,56,M,2,5,2,$60K - $80K,2,43,2,1,2,34516,2022,32494,13633,116,0.059
789983133,1,31,M,2,2,3,$80K - $120K,3,22,2,3,2,34516,1780,32736,14185,98,0.052
792139308,1,48,F,3,2,2,$40K - $60K,1,42,1,2,3,9215,639,8576,13345,114,0.069
718123608,1,32,M,2,2,1,$80K - $120K,1,36,2,1,2,25438,1907,23531,16485,104,0.075
715369008,1,46,F,3,1,2,Less than $40K,1,36,1,2,2,3759,0,3759,15331,106,0
717556758,1,52,F,2,1,2,Less than $40K,1,36,1,2,3,3029,2267,762,14934,113,0.748
718252533,2,30,F,0,2,0,Less than $40K,1,18,5,1,1,4203,996,3207,7292,68,0.237
716340783,1,48,M,4,1,1,$80K - $120K,1,36,1,1,2,21526,1320,20206,14441,105,0.061
717898758,2,55,F,2,2,1,Less than $40K,3,45,6,3,3,12207,0,12207,5838,74,0
825743583,1,39,F,2,2,2,Unknown,3,35,1,3,3,32089,1971,30118,13796,121,0.061
717711108,1,43,F,3,4,1,Less than $40K,1,27,1,2,2,3541,1042,2499,14511,123,0.294
789791808,1,43,M,4,1,1,$40K - $60K,1,32,2,2,2,7139,1512,5627,14802,112,0.212
807971658,1,47,F,3,4,1,Less than $40K,1,42,1,2,3,3669,2517,1152,13931,112,0.686
770220558,2,57,M,3,4,2,$60K - $80K,1,51,1,6,1,5859,0,5859,8004,82,0
818239983,1,53,M,2,4,0,$80K - $120K,1,48,2,1,2,15594,1590,14004,13016,118,0.102
712544358,1,48,M,3,2,1,$120K +,2,36,1,4,2,34516,1823,32693,15552,108,0.053
720306408,1,50,F,2,1,2,Less than $40K,1,41,2,3,2,6704,0,6704,12576,103,0
721488858,1,53,M,3,3,1,$60K - $80K,3,38,1,3,2,32417,871,31546,14381,121,0.027
710771433,1,48,M,1,2,2,$80K - $120K,1,36,1,3,1,2754,2152,602,13991,125,0.781
708662583,2,41,M,3,4,1,$60K - $80K,3,29,1,3,4,27945,0,27945,8345,70,0
717663033,1,51,M,2,3,2,$120K +,1,35,1,2,2,34516,1068,33448,16428,123,0.031
721524858,1,51,F,2,4,1,Less than $40K,1,37,1,2,3,7098,1829,5269,13139,102,0.258
788778033,1,39,F,2,5,2,Less than $40K,3,20,1,2,3,12338,1277,11061,15869,109,0.104
708649683,1,51,M,2,1,2,$60K - $80K,1,42,1,3,2,16703,1140,15563,15472,122,0.068
708770883,1,43,M,2,3,1,$80K - $120K,1,24,2,2,2,16667,1463,15204,15301,115,0.088
708152358,2,54,M,1,6,3,$80K - $120K,1,36,1,3,2,18512,1664,16848,8019,57,0.09
719210133,1,47,M,3,3,2,$60K - $80K,1,35,2,3,1,14131,1333,12798,12779,103,0.094
714690633,1,51,F,3,2,2,Less than $40K,1,36,1,3,1,3276,1474,1802,14212,116,0.45
719719158,1,38,M,4,6,2,$80K - $120K,3,36,1,3,1,34516,1435,33081,15584,114,0.042
712690458,1,38,F,2,3,1,Less than $40K,1,28,1,1,2,3629,1891,1738,15982,113,0.521
718758783,1,44,F,4,4,2,Less than $40K,3,36,2,3,3,13067,1943,11124,15172,118,0.149
716947083,1,32,M,3,1,2,$40K - $60K,1,36,2,2,1,3845,1871,1974,14593,110,0.487
709075533,2,41,M,5,3,2,$80K - $120K,1,32,4,3,3,12094,0,12094,8607,90,0
712952283,1,50,M,3,2,1,$120K +,1,35,1,1,2,34516,1638,32878,14474,121,0.047
718799958,1,60,F,1,2,1,Unknown,1,52,2,3,3,13312,1974,11338,14336,106,0.148
718663983,1,38,F,1,7,2,Less than $40K,1,36,2,2,2,3466,2517,949,13140,94,0.726
789550458,1,59,M,0,1,2,$40K - $60K,3,52,1,2,1,15223,1729,13494,14230,111,0.114
708226833,1,53,M,1,1,1,$120K +,2,44,1,6,3,34516,831,33685,13247,107,0.024
714361083,2,40,F,2,5,2,Less than $40K,1,36,4,2,3,5989,0,5989,5843,60,0
714608583,2,45,M,5,1,0,$120K +,1,36,2,3,2,5287,0,5287,8392,69,0
710775483,1,53,M,1,1,3,$40K - $60K,1,43,2,1,3,9060,0,9060,14305,102,0
709410033,1,56,M,2,1,3,$80K - $120K,1,36,1,1,1,4731,831,3900,14952,118,0.176
717173358,1,60,F,0,2,2,$40K - $60K,1,47,1,2,3,9502,1881,7621,14418,100,0.198
719773158,1,42,M,3,2,1,$80K - $120K,1,36,1,3,0,29738,2370,27368,14270,97,0.08
771292233,1,48,F,1,4,2,Less than $40K,1,36,1,1,2,3918,813,3105,15867,103,0.208
756371058,1,58,F,1,4,1,Less than $40K,1,40,1,2,3,3944,1006,2938,15315,124,0.255
709476033,1,55,M,2,3,1,$120K +,1,48,2,1,2,6577,1800,4777,14229,120,0.274
770560683,1,51,M,1,2,1,$120K +,2,37,2,3,1,34516,2417,32099,13021,117,0.07
788766933,1,46,M,2,6,1,$80K - $120K,1,26,1,3,1,34516,714,33802,14279,97,0.021
713550483,1,45,M,4,2,3,$60K - $80K,1,33,1,5,1,8670,1930,6740,13767,96,0.223
709928358,2,40,M,3,2,2,$80K - $120K,1,20,1,2,2,32554,0,32554,8528,87,0
713895633,1,56,F,1,1,3,$40K - $60K,1,36,2,1,3,8331,0,8331,14324,103,0
720471108,1,34,F,4,1,2,Unknown,3,26,2,2,2,32056,1668,30388,12595,106,0.052
718192608,1,48,M,3,3,1,$60K - $80K,1,36,1,1,2,15524,1148,14376,13819,106,0.074
805485933,1,45,F,3,2,1,Less than $40K,1,40,2,1,3,4010,2517,1493,14354,101,0.628
712517808,1,42,M,5,1,1,$60K - $80K,1,36,2,4,3,3275,1525,1750,14830,112,0.466
780604083,1,49,M,1,4,2,$60K - $80K,1,37,1,2,2,18349,1209,17140,16422,110,0.066
715311183,1,35,M,2,6,2,$60K - $80K,1,24,2,3,1,3388,1659,1729,13557,100,0.49
712265508,2,32,M,0,6,2,$40K - $60K,1,14,1,1,3,4015,0,4015,8363,65,0
715051608,2,34,M,2,1,2,$60K - $80K,1,36,2,3,2,9719,2517,7202,9183,51,0.259
757786608,1,33,M,2,6,2,$80K - $120K,1,24,2,3,2,4178,2463,1715,16216,107,0.59
